站点名称,POI编号,拼音名称,gd经度,gd纬度,路线名称,城市名称
青山湖大道,BV10274819,QingShanHu DaDao,115.948839,28.674362,1号线,南昌
高新大道,BV10274820,GaoXin DaDao,115.960385,28.674424,1号线,南昌
艾溪湖西,BV10274821,AiXi HuXi,115.973691,28.674424,1号线,南昌
艾溪湖东,BV10274822,AiXi HuDong,115.993481,28.674697,1号线,南昌
太子殿,BV10274823,TaiZiDian,116.011198,28.675010,1号线,南昌
奥体中心,BV10563757,AoTi ZhongXin,116.024731,28.674482,1号线,南昌
瑶湖西,BV10563762,Yao HuXi,116.038354,28.672109,1号线,南昌
南路,BV10767717,NanLu,115.789286,28.552708,2号线,南昌
大岗,BV10767723,DaGang,115.789363,28.560590,2号线,南昌
生米,BV10767722,ShengMi,115.790844,28.571832,2号线,南昌
九龙湖南,BV10767719,JiuLong HuNan,115.793412,28.579703,2号线,南昌
市民中心,BV10767720,ShiMin ZhongXin,115.796190,28.593435,2号线,南昌
鹰潭街,BV10767721,YingTan Jie,115.799006,28.599043,2号线,南昌
国博,BV10767718,GuoBo,115.795870,28.608219,2号线,南昌
西站南广场,BV10759017,XiZhan Nan GuangChang,115.790539,28.618386,2号线,南昌
南昌西站,BV10274825,NanChang XiZhan,115.793362,28.623431,2号线,南昌
龙岗,BV10274826,LongGang,115.802987,28.623161,2号线,南昌
国体中心,BV10273894,GuoTi ZhongXin,115.816739,28.622378,2号线,南昌
卧龙山,BV10274827,Wo LongShan,115.822477,28.631606,2号线,南昌
岭北,BV10273896,LingBei,115.830145,28.641038,2号线,南昌
前湖大道,BV10274828,QianHu DaDao,115.834939,28.651869,2号线,南昌
学府大道东,BV10274829,XueFu DaDao Dong,115.839123,28.659244,2号线,南昌
翠苑路,BV10273207,CuiYuan Lu,115.846675,28.672620,2号线,南昌
地铁大厦,BV10274812,DiTie DaSha,115.852386,28.684076,2号线,南昌
雅苑路,BV10914113,YaYuan Lu,115.857386,28.692061,2号线,南昌
红谷中大道,BV10914109,HongGu Zhong DaDao,115.867006,28.691703,2号线,南昌
阳明公园,BV10914112,YangMing GongYuan,115.891286,28.687954,2号线,南昌
青山路口,BV10272831,QingShan LuKou,115.902096,28.687249,2号线,南昌
福州路,BV10914106,FuZhou Lu,115.903284,28.680642,2号线,南昌
八一广场,BV10272818,BaYi GuangChang,115.902665,28.675140,2号线,南昌
永叔路,BV10914111,YongShu Lu,115.905330,28.666803,2号线,南昌
丁公路南,BV10274834,Ding GongLu Nan,115.910889,28.664118,2号线,南昌
南昌火车站,BV10914107,NanChang HuoCheZhan,115.921001,28.663184,2号线,南昌
顺外,BV10914108,ShunWai,115.928124,28.663683,2号线,南昌
辛家庵,BV10914110,XinJiaAn,115.939570,28.659337,2号线,南昌
京东大道,BV10689046,JingDong DaDao,115.972495,28.692445,3号线,南昌
梁万,BV10689058,LiangWan,115.960352,28.690277,3号线,南昌
火炬广场,BV10689062,HuoJu GuangChang,115.949586,28.688182,3号线,南昌
国威路,BV10689048,GuoWei Lu,115.941806,28.687168,3号线,南昌
青山湖西,BV10689049,QingShan HuXi,115.923339,28.693267,3号线,南昌
上沙沟,BV10689057,ShangShaGou,115.911388,28.694847,3号线,南昌
青山路口,BV10272831,QingShan LuKou,115.902096,28.687249,3号线,南昌
墩子塘,BV10689056,DunZiTang,115.894791,28.684957,3号线,南昌
八一馆,BV10274816,BaYi Guan,115.891587,28.675662,3号线,南昌
六眼井,BV10689060,LiuYanJing,115.893928,28.669774,3号线,南昌
绳金塔,BV10689045,ShengJinTa,115.902010,28.658667,3号线,南昌
十字街,BV10689052,ShiZiJie,115.905827,28.654019,3号线,南昌
京家山,BV10759632,JingJia Shan,115.906520,28.638918,3号线,南昌
江铃,BV10689063,JiangLing,115.907392,28.624280,3号线,南昌
施尧,BV10689044,ShiYao,115.907844,28.615223,3号线,南昌
八大山人,BV10689055,BaDa ShanRen,115.908447,28.601805,3号线,南昌
邓埠,BV10689050,DengBu,115.909837,28.589895,3号线,南昌
振兴大道,BV10689059,ZhenXing DaDao,115.912332,28.576072,3号线,南昌
沥山,BV10689051,Li Shan,115.915972,28.556331,3号线,南昌
柏岗,BV10689061,BaiGang,115.918190,28.544366,3号线,南昌
斗门,BV10689047,DouMen,115.927796,28.528927,3号线,南昌
银三角北,BV10689053,Yin SanJiao Bei,115.934838,28.520919,3号线,南昌
象峰,BV10687409,xiang feng,119.329640,26.143430,1号线,福州
秀山,BV10687406,xiu shan,119.321016,26.133785,1号线,福州
罗汉山,BV10687407,luo han shan,119.318370,26.126086,1号线,福州
福州火车站,BV10687408,fu zhou huo che zhan,119.318133,26.112978,1号线,福州
斗门,BV10687401,dou men,119.313723,26.103973,1号线,福州
树兜,BV10687402,shu dou,119.306675,26.102362,1号线,福州
屏山,BV10687400,ping shan,119.297038,26.096256,1号线,福州
东街口,BV10687403,dong jie kou,119.299250,26.086006,1号线,福州
南门兜,BV10210902,nan men dou,119.303197,26.076250,1号线,福州
茶亭,BV10687399,cha ting,119.304376,26.069167,1号线,福州
达道,BV10687404,da dao,119.309855,26.056982,1号线,福州
上藤,BV10687405,shang teng,119.320579,26.043708,1号线,福州
三叉街,BV10210904,san cha jie,119.326693,26.034785,1号线,福州
白湖亭,BV10208407,bai hu ting,119.335262,26.025916,1号线,福州
葫芦阵,BV10208456,hu lu zhen,119.343550,26.017109,1号线,福州
黄山,BV10208454,huang shan,119.348788,26.010176,1号线,福州
排下,BV10208471,pai xia,119.354008,26.001603,1号线,福州
城门,BV10208691,cheng men,119.360210,25.996162,1号线,福州
三角埕,BV10208689,san jiao cheng,119.368306,25.990796,1号线,福州
胪雷,BV10210905,lu lei,119.380086,25.984504,1号线,福州
福州火车南站,BV10603792,fu zhou huo che nan zhan,119.390592,25.985951,1号线,福州
安平,BV11473935,AnPing,119.402224,25.992335,1号线,福州
梁厝,BV10687393,LiangCuo,119.415109,25.994261,1号线,福州
下洋,BV10687392,XiaYang,119.420776,25.984204,1号线,福州
三江口,BV11473936,SanJiangKou,119.426122,25.978861,1号线,福州
苏洋,BV10210910,su yang,119.159630,26.098509,2号线,福州
沙堤,BV10208894,sha di,119.173983,26.085788,2号线,福州
上街,BV10208880,shang jie,119.187282,26.075681,2号线,福州
金屿,BV10604610,jin yu,119.200134,26.067193,2号线,福州
福州大学,BV10604609,fu zhou da xue,119.203480,26.058382,2号线,福州
董屿·福建师大,BV10210913,dong yu ? fu jian shi da,119.207305,26.041328,2号线,福州
厚庭,BV10210914,hou ting,119.214929,26.041330,2号线,福州
桔园洲,BV10210915,jie yuan zhou,119.242783,26.046869,2号线,福州
洪湾,BV10210916,hong wan,119.250067,26.047386,2号线,福州
金山,BV10210917,jin shan,119.261982,26.047441,2号线,福州
金祥,BV10210918,jin xiang,119.271121,26.048511,2号线,福州
祥坂,BV10210919,xiang ban,119.286026,26.060745,2号线,福州
宁化,BV10210920,ning hua,119.293285,26.062753,2号线,福州
西洋,BV10210921,xi yang,119.296899,26.071669,2号线,福州
南门兜,BV10210902,nan men dou,119.303197,26.076250,2号线,福州
水部,BV10210922,shui bu,119.314169,26.076428,2号线,福州
紫阳,BV10604608,zi yang,119.327032,26.076414,2号线,福州
五里亭,BV10210923,wu li ting,119.340283,26.074264,2号线,福州
前屿,BV10208537,qian yu,119.350576,26.072535,2号线,福州
上洋,BV10208603,shang yang,119.363028,26.066502,2号线,福州
鼓山,BV10210924,gu shan,119.375054,26.053308,2号线,福州
洋里,BV10744868,yang li,119.372234,26.045256,2号线,福州
东莞火车站,BV10525640,dong guan huo che zhan,113.86,23.0886,2号线,东莞
茶山,BV10525641,cha shan,113.844,23.0795,2号线,东莞
榴花公园,BV10525633,liu hua gong yuan,113.814,23.0803,2号线,东莞
下桥,BV10525632,xia qiao,113.788,23.0628,2号线,东莞
天宝,BV10525631,tian bao,113.779,23.0473,2号线,东莞
东城,BV10525642,dong cheng,113.776,23.0327,2号线,东莞
旗峰公园,BV10525634,qi feng gong yuan,113.768,23.02,2号线,东莞
鸿福路,BV10525629,hong fu lu,113.76,23.0113,2号线,东莞
西平,BV10525630,xi ping,113.747,22.9939,2号线,东莞
蛤地,BV10525636,ge di,113.729,22.9781,2号线,东莞
陈屋,BV10525638,chen wu,113.69,22.9577,2号线,东莞
寮厦,BV10525643,liao sha,113.674,22.941,2号线,东莞
珊美,BV10525635,shan mei,113.664,22.9262,2号线,东莞
展览中心,BV10525639,zhan lan zhong xin,113.662,22.9024,2号线,东莞
虎门火车站,BV10525628,hu men huo che zhan,113.672,22.8593,2号线,东莞
火车东站,BV10703060,HuoChe DongZhan,108.414091,22.839677,1号线,南宁
佛子岭,BV10703058,FoZiLing,108.424884,22.831844,1号线,南宁
百花岭,BV10703064,BaiHuaLing,108.427946,22.818109,1号线,南宁
埌东客运站,BV10703059,LangDong KeYunZhan,108.418641,22.812921,1号线,南宁
凤岭,BV10703061,FengLing,108.410346,22.813119,1号线,南宁
东盟商务区,BV10703062,DongMeng ShangWu Qu,108.399059,22.813064,1号线,南宁
万象城,BV10703065,WanXiangCheng,108.392022,22.813041,1号线,南宁
会展中心,BV10703057,HuiZhan ZhongXin,108.383728,22.812865,1号线,南宁
金湖广场,BV10703063,JinHu GuangChang,108.372356,22.812895,1号线,南宁
南湖,BV10532019,NanHu,108.363067,22.813671,1号线,南宁
麻村,BV10532012,MaCun,108.347473,22.813014,1号线,南宁
民族广场,BV10532002,MinZu GuangChang,108.336350,22.813048,1号线,南宁
新民路,BV10532010,XinMin Lu,108.327324,22.813042,1号线,南宁
朝阳广场,BV10532020,ChaoYang GuangChang,108.320842,22.817093,1号线,南宁
火车站,BV10532008,HuoCheZhan,108.316335,22.824874,1号线,南宁
白苍岭,BV10532005,BaiCangLing,108.307154,22.831070,1号线,南宁
广西大学,BV10532009,GuangXi DaXue,108.291111,22.831607,1号线,南宁
鲁班路,BV10532018,LuBan Lu,108.283012,22.834074,1号线,南宁
动物园,BV10532016,DongWuYuan,108.267771,22.837805,1号线,南宁
清川,BV10532003,QingChuan,108.253119,22.840172,1号线,南宁
民族大学,BV10532026,MinZu DaXue,108.233018,22.837229,1号线,南宁
西乡塘客运站,BV10532017,XiXiangTang KeYunZhan,108.219156,22.832924,1号线,南宁
鹏飞路,BV10532014,PengFei Lu,108.202283,22.833056,1号线,南宁
南职院,BV10532022,NanZhiYuan,108.192244,22.833130,1号线,南宁
石埠,BV10532023,ShiBu,108.177596,22.826528,1号线,南宁
西津,BV10730203,XiJin,108.298459,22.889270,2号线,南宁
安吉客运站,BV10730199,AnJi KeYunZhan,108.297843,22.879757,2号线,南宁
苏卢,BV10730198,SuLu,108.299553,22.868884,2号线,南宁
三十三中,BV10730201,SanShiSanZhong,108.302241,22.857976,2号线,南宁
秀厢,BV10730191,XiuXiang,108.306686,22.848542,2号线,南宁
明秀路,BV10730205,MingXiu Lu,108.312746,22.839235,2号线,南宁
火车站,BV10532008,HuoCheZhan,108.316335,22.824874,2号线,南宁
朝阳广场,BV10532020,ChaoYang GuangChang,108.320842,22.817093,2号线,南宁
南宁剧场,BV10730200,NanNing JuChang,108.313648,22.804174,2号线,南宁
福建园,BV10730197,FuJianYuan,108.311290,22.794893,2号线,南宁
亭洪路,BV10730196,TingHong Lu,108.311402,22.788898,2号线,南宁
石柱岭,BV10730193,ShiZhuLing,108.311485,22.781518,2号线,南宁
江南客运站,BV10730204,JiangNan KeYunZhan,108.312121,22.766625,2号线,南宁
大沙田,BV10730194,DaShaTian,108.316759,22.760811,2号线,南宁
建设路,BV10730195,JianShe Lu,108.318320,22.751820,2号线,南宁
石子塘,BV10730202,ShiZiTang,108.324374,22.741181,2号线,南宁
金象,BV10730190,JinXiang,108.332244,22.731297,2号线,南宁
玉洞,BV10730192,YuDong,108.336650,22.722533,2号线,南宁
东风路,BV11457397,DongFeng Lu,108.352286,22.719540,2号线,南宁
玉岭路,BV11457400,YuLing Lu,108.360239,22.721532,2号线,南宁
那福路,BV11457399,NaFu Lu,108.373548,22.724965,2号线,南宁
平良立交,BV10793339,PingLiang LiJiao,108.383758,22.726373,2号线,南宁
坛泽,BV11457398,TanZe,108.393513,22.726328,2号线,南宁
科园大道,BV10793338,KeYuan DaDao,108.269300,22.878325,3号线,南宁
创业路,BV10793334,ChuangYe Lu,108.283924,22.878842,3号线,南宁
安吉客运站,BV10730199,AnJi KeYunZhan,108.297843,22.879757,3号线,南宁
北湖北路,BV10793329,BeiHu BeiLu,108.316253,22.875570,3号线,南宁
秀峰路,BV10793346,XiuFeng Lu,108.331253,22.878222,3号线,南宁
邕武路,BV10793332,YongWu Lu,108.340209,22.875565,3号线,南宁
大鸡村,BV10793344,DaJiCun,108.350972,22.872549,3号线,南宁
兴桂路,BV10793331,XingGui Lu,108.356508,22.864507,3号线,南宁
小鸡村,BV10793327,XiaoJiCun,108.356139,22.856240,3号线,南宁
东沟岭,BV10793328,DongGouLing,108.354822,22.845337,3号线,南宁
长堽路,BV10793330,ChangGang Lu,108.356054,22.835859,3号线,南宁
东葛路,BV10793341,DongGe Lu,108.360007,22.830017,3号线,南宁
滨湖路,BV10793333,BinHu Lu,108.369485,22.824915,3号线,南宁
金湖广场,BV10703063,JinHu GuangChang,108.372356,22.812895,3号线,南宁
埌西,BV10793336,LangXi,108.366096,22.805990,3号线,南宁
青竹立交,BV10793347,QingZhu LiJiao,108.364177,22.799171,3号线,南宁
青秀山,BV10793335,Qing XiuShan,108.368606,22.792524,3号线,南宁
市博物馆,BV10793342,Shi BoWuGuan,108.376107,22.775110,3号线,南宁
总部基地,BV10793337,ZongBu JiDi,108.376263,22.767619,3号线,南宁
广西规划馆,BV10793340,GuangXi GuiHuaGuan,108.377809,22.757164,3号线,南宁
庆歌路,BV10793345,QingGe Lu,108.383394,22.750251,3号线,南宁
五象湖,BV10793343,WuXiangHu,108.383807,22.739034,3号线,南宁
平良立交,BV10793339,PingLiang LiJiao,108.383758,22.726373,3号线,南宁
洪运路,BV10843429,HongYun Lu,108.242697,22.765316,4号线,南宁
那历村,BV10843420,NaLiCun,108.258885,22.760778,4号线,南宁
那洪立交,BV10843427,NaHong LiJiao,108.270928,22.762138,4号线,南宁
金阳路,BV10843428,JinYang Lu,108.281459,22.760831,4号线,南宁
通源路,BV10843435,TongYuan Lu,108.299888,22.758542,4号线,南宁
大沙田,BV10730194,DaShaTian,108.316759,22.760811,4号线,南宁
金象大道,BV10843433,JinXiang DaDao,108.323187,22.760766,4号线,南宁
五象岭,BV10843421,WuXiangLing,108.338012,22.761276,4号线,南宁
玉象路,BV10843424,YuXiang Lu,108.360984,22.768445,4号线,南宁
总部基地,BV10793337,ZongBu JiDi,108.376263,22.767619,4号线,南宁
飞龙路,BV10843434,FeiLong Lu,108.386229,22.76636,4号线,南宁
体育中心西,BV10843430,TiYu ZhongXin Xi,108.39088,22.76566,4号线,南宁
体育中心东,BV10843425,TiYu ZhongXin Dong,108.399177,22.760771,4号线,南宁
良庆大桥南,BV10843431,LiangQing DaQiao Nan,108.408662,22.75323,4号线,南宁
良庆圩,BV10843423,LiangQingWei,108.416659,22.752697,4号线,南宁
楞塘村,BV10843436,LengTangCun,108.428541,22.754835,4号线,南宁
九联圩,BV10536534,jiu lian wei,117.286181,31.691457,1号线,合肥
丙子铺,BV10536523,bing zi pu,117.297393,31.691450,1号线,合肥
万年埠,BV10536535,wan nian bu,117.302102,31.698436,1号线,合肥
万达城,BV10536545,wan da cheng,117.302177,31.705865,1号线,合肥
云谷路,BV10536543,YunGu Lu,117.302216,31.713223,1号线,合肥
金斗公园,BV10536553,jin dou gong yuan,117.302630,31.723036,1号线,合肥
塘西河公园,BV10536531,tang xi he gong yuan,117.302601,31.731507,1号线,合肥
紫庐,BV10536524,zi lu,117.302627,31.740745,1号线,合肥
滨湖会展中心,BV10536527,bin hu hui zhan zhong xin,117.302666,31.754639,1号线,合肥
高王,BV10536530,gao wang,117.291420,31.773139,1号线,合肥
骆岗,BV10536556,luo gang,117.291451,31.783406,1号线,合肥
南站南广场,BV10536521,nan zhan nan guang chang,117.291500,31.792643,1号线,合肥
合肥南站,BV10536544,HeFei NanZhan,117.290136,31.799218,1号线,合肥
望湖城,BV10536552,wang hu cheng,117.292040,31.805361,1号线,合肥
葛大店,BV10536525,ge da dian,117.303172,31.814564,1号线,合肥
秋浦河路,BV10536557,qiu pu he lu,117.301989,31.823177,1号线,合肥
朱岗,BV10536559,zhu gang,117.301739,31.832155,1号线,合肥
合工大南区,BV10536529,he gong da nan qu,117.300710,31.847196,1号线,合肥
包公园,BV10536539,bao gong yuan,117.301360,31.856274,1号线,合肥
大东门,BV10536536,da dong men,117.300761,31.863957,1号线,合肥
明光路,BV10536549,ming guang lu,117.304588,31.869977,1号线,合肥
长淮,BV10536548,chang huai,117.309132,31.875623,1号线,合肥
合肥火车站,BV10536541,HeFei HuoCheZhan,117.315587,31.883376,1号线,合肥
南岗,BV10536546,nan gang,117.115653,31.850724,2号线,合肥
桂庄,BV10536542,gui zhuang,117.126784,31.850724,2号线,合肥
汽车西站,BV10536562,qi che xi zhan,117.136078,31.850853,2号线,合肥
振兴路,BV10536540,zhen xing lu,117.151850,31.851072,2号线,合肥
蜀山西,BV10536520,shu shan xi,117.168011,31.851358,2号线,合肥
大蜀山,BV10536561,da shu shan,117.186676,31.852178,2号线,合肥
天柱路,BV10536518,tian zhu lu,117.198511,31.854188,2号线,合肥
科学大道,BV10536532,ke xue da dao,117.208841,31.855940,2号线,合肥
十里庙,BV10536554,shi li miao,117.223213,31.854899,2号线,合肥
西七里塘,BV10679334,Xi QiLiTang,117.230892,31.852496,2号线,合肥
五里墩,BV10536560,wu li dun,117.241141,31.851095,2号线,合肥
三里庵,BV10536550,san li an,117.255594,31.854586,2号线,合肥
安农大,BV10536519,an nong da,117.265503,31.858171,2号线,合肥
三孝口,BV10536522,san xiao kou,117.275340,31.861092,2号线,合肥
四牌楼,BV10536526,si pai lou,117.289704,31.861668,2号线,合肥
大东门,BV10536536,da dong men,117.300761,31.863957,2号线,合肥
三里街,BV10536547,san li jie,117.313994,31.867598,2号线,合肥
东五里井,BV10536533,dong wu li jing,117.324534,31.867763,2号线,合肥
东七里,BV10536538,dong qi li,117.338466,31.867807,2号线,合肥
漕冲,BV10536558,cao chong,117.351760,31.868068,2号线,合肥
东二十埠,BV10536551,dong er shi bu,117.367157,31.868250,2号线,合肥
龙岗,BV10536555,long gang,117.376461,31.868407,2号线,合肥
王岗,BV10536537,wang gang,117.389813,31.868729,2号线,合肥
三十埠,BV10536563,san shi bu,117.397380,31.868958,2号线,合肥
幸福坝,BV10679347,XingFuBa,117.180698,31.751017,3号线,合肥
安大磬苑校区,BV10679329,AnDa QingYuan XiaoQu,117.192297,31.759387,3号线,合肥
工大翡翠湖校区,BV10679330,GongDaFei CuiHu XiaoQu,117.205060,31.765338,3号线,合肥
大学城北,BV10679332,DaXue ChengBei,117.209853,31.775010,3号线,合肥
繁华大道,BV10679325,FanHua DaDao,117.209870,31.781298,3号线,合肥
安医大二附院,BV10679321,AnYiDaEr FuYuan,117.209871,31.790100,3号线,合肥
省博物院,BV10679343,Sheng BoWuYuan,117.215537,31.800891,3号线,合肥
图书馆,BV11136905,TuShuGuan,117.215513,31.809104,3号线,合肥
合肥大剧院,BV10679326,HeFei DaJuYuan,117.223725,31.814370,3号线,合肥
市政务中心,BV10679341,ShiZhengWu ZhongXin,117.231886,31.821749,3号线,合肥
洪岗,BV10679328,HongGang,117.231564,31.832304,3号线,合肥
国防科技大学,BV10679323,GuoFang KeJi DaXue,117.231245,31.840772,3号线,合肥
西七里塘,BV10679334,Xi QiLiTang,117.230892,31.852496,3号线,合肥
南新庄,BV10679346,NanXinZhuang,117.230716,31.861056,3号线,合肥
合肥西站,BV10679340,HeFei XiZhan,117.236373,31.870558,3号线,合肥
杏花村,BV10679344,XingHuaCun,117.245606,31.880507,3号线,合肥
四泉桥,BV10679350,SiQuan Qiao,117.256556,31.886585,3号线,合肥
郑河,BV10679335,ZhengHe,117.267967,31.886763,3号线,合肥
海棠,BV11136906,HaiTang,117.278495,31.886933,3号线,合肥
一里井,BV10679336,YiLiJing,117.287184,31.887032,3号线,合肥
淮南路,BV10679351,HuaiNan Lu,117.296314,31.887268,3号线,合肥
鸭林冲,BV10679345,YaLinChong,117.307496,31.888460,3号线,合肥
合肥火车站,BV10536541,HeFei HuoCheZhan,117.315587,31.883376,3号线,合肥
竹丝滩,BV10679324,ZhuSiTan,117.330978,31.885197,3号线,合肥
方庙,BV10679338,FangMiao,117.342246,31.884998,3号线,合肥
窦桥湾,BV10679342,Dou QiaoWan,117.352360,31.885007,3号线,合肥
